	num_ancestors	num_children	a/(a+c)	frecuencia relativa	c/(a+c)	exp(-c)	log(1+a)
HP:0034267	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034268	6.0	4.0	0.6	NaN	0.4	0.01831563888873418	0.8450980400142568
HP:0034269	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034270	12.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.1139433523068367
HP:0034271	10.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0413926851582251
HP:0034272	8.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9542425094393249
HP:0034273	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0034274	6.0	8.0	0.42857142857142855	NaN	0.5714285714285714	0.0003354626279025118	0.8450980400142568
HP:0034275	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034276	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0034277	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0034278	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034279	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034280	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034281	9.0	45.0	0.16666666666666666	0.006101281269066504	0.8333333333333334	2.8625185805493937e-20	1.0
HP:0034282	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034283	6.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.8450980400142568
HP:0034284	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034285	13.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.146128035678238
HP:0034286	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034287	7.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.9030899869919435
HP:0034288	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034289	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034290	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034291	5.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.7781512503836436
HP:0034292	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034293	14.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.1760912590556813
HP:0034294	8.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9542425094393249
HP:0034295	10.0	0.0	1.0	0.004270896888346553	0.0	1.0	1.0413926851582251
HP:0034296	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034297	9.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0
HP:0034298	9.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0
HP:0034299	9.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0
HP:0034300	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034301	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034302	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034303	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0034304	6.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.8450980400142568
HP:0034305	10.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0413926851582251
HP:0034306	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0034307	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034308	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0034309	9.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0
HP:0034310	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034311	8.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.9542425094393249
HP:0034312	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034313	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034314	6.0	5.0	0.5454545454545454	NaN	0.45454545454545453	0.006737946999085467	0.8450980400142568
HP:0034315	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034316	12.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.1139433523068367
HP:0034317	5.0	6.0	0.45454545454545453	NaN	0.5454545454545454	0.0024787521766663585	0.7781512503836436
HP:0034318	6.0	5.0	0.5454545454545454	NaN	0.45454545454545453	0.006737946999085467	0.8450980400142568
HP:0034319	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034320	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034321	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034322	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034323	5.0	0.0	1.0	0.001016880211511084	0.0	1.0	0.7781512503836436
HP:0034324	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034325	10.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0413926851582251
HP:0034326	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034327	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034328	9.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0
HP:0034329	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034330	6.0	1.0	0.8571428571428571	NaN	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0034331	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034332	6.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.8450980400142568
HP:0034333	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034335	2.0	21.0	0.08695652173913043	NaN	0.9130434782608695	7.582560427911907e-10	0.47712125471966244
HP:0034336	10.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0413926851582251
HP:0034337	22.0	0.0	1.0	0.0008135041692088672	0.0	1.0	1.3617278360175928
HP:0034338	3.0	2.0	0.6	NaN	0.4	0.13533528323661267	0.6020599913279624
HP:0034339	3.0	2.0	0.6	NaN	0.4	0.13533528323661267	0.6020599913279624
HP:0034340	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034341	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034342	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034343	3.0	0.0	1.0	NaN	0.0	1.0	0.6020599913279624
HP:0034344	4.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.6989700043360189
HP:0034345	2.0	11.0	0.15384615384615385	NaN	0.8461538461538461	1.670170079024566e-05	0.47712125471966244
HP:0034346	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034347	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034348	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034349	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0034350	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0034351	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034352	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034353	12.0	12.0	0.5	0.0787065283709579	0.5	6.14421235332821e-06	1.1139433523068367
HP:0034354	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034355	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034356	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034357	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034358	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034359	10.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0413926851582251
HP:0034360	8.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.9542425094393249
HP:0034361	4.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.6989700043360189
HP:0034362	9.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0
HP:0034363	9.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0
HP:0034364	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034365	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034366	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034367	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034368	7.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.9030899869919435
HP:0034369	8.0	0.0	1.0	0.0008135041692088672	0.0	1.0	0.9542425094393249
HP:0034370	7.0	9.0	0.4375	NaN	0.5625	0.00012340980408667956	0.9030899869919435
HP:0034371	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034372	14.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.1760912590556813
HP:0034373	14.0	0.0	1.0	NaN	0.0	1.0	1.1760912590556813
HP:0034374	16.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.2304489213782739
HP:0034375	7.0	1.0	0.875	0.0008135041692088672	0.125	0.3678794411714424	0.9030899869919435
HP:0034376	6.0	3.0	0.6666666666666666	NaN	0.3333333333333333	0.04978706836786394	0.8450980400142568
HP:0034377	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034378	7.0	1.0	0.875	0.0022371364653243847	0.125	0.3678794411714424	0.9030899869919435
HP:0034380	17.0	0.0	1.0	NaN	0.0	1.0	1.255272505103306
HP:0034381	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034382	3.0	0.0	1.0	NaN	0.0	1.0	0.6020599913279624
HP:0034383	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034384	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034385	7.0	1.0	0.875	NaN	0.125	0.3678794411714424	0.9030899869919435
HP:0034386	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034387	11.0	0.0	1.0	NaN	0.0	1.0	1.0791812460476249
HP:0034388	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034389	14.0	0.0	1.0	NaN	0.0	1.0	1.1760912590556813
HP:0034390	12.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.1139433523068367
HP:0034391	16.0	2.0	0.8888888888888888	0.021354484441732765	0.1111111111111111	0.13533528323661267	1.2304489213782739
HP:0034392	12.0	94.0	0.11320754716981132	0.16148057758796014	0.8867924528301887	1.5007857627073948e-41	1.1139433523068367
HP:0034393	17.0	0.0	1.0	NaN	0.0	1.0	1.255272505103306
HP:0034394	16.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.2304489213782739
HP:0034395	16.0	0.0	1.0	NaN	0.0	1.0	1.2304489213782739
HP:0034396	9.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0
HP:0034397	14.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.1760912590556813
HP:0034398	13.0	3.0	0.8125	NaN	0.1875	0.04978706836786394	1.146128035678238
HP:0034399	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034400	6.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.8450980400142568
HP:0034401	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034402	13.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.146128035678238
HP:0034403	9.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0
HP:0034404	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034405	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034406	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034407	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034408	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034409	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034410	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034411	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034412	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034413	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034414	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034415	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034416	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034417	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034418	9.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0
HP:0034419	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034420	2.0	0.0	1.0	NaN	0.0	1.0	0.47712125471966244
HP:0034421	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034422	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034423	3.0	0.0	1.0	NaN	0.0	1.0	0.6020599913279624
HP:0034424	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034425	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034426	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034427	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034428	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034429	7.0	1.0	0.875	NaN	0.125	0.3678794411714424	0.9030899869919435
HP:0034430	5.0	277.0	0.01773049645390071	NaN	0.9822695035460993	5.016819926933995e-121	0.7781512503836436
HP:0034431	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034432	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034433	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034434	7.0	49.0	0.125	NaN	0.875	5.242885663363464e-22	0.9030899869919435
HP:0034435	9.0	3.0	0.75	NaN	0.25	0.04978706836786394	1.0
HP:0034436	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034437	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034438	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034439	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034440	3.0	0.0	1.0	NaN	0.0	1.0	0.6020599913279624
HP:0034441	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034442	4.0	2.0	0.6666666666666666	NaN	0.3333333333333333	0.13533528323661267	0.6989700043360189
HP:0034443	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034444	5.0	2.0	0.7142857142857143	NaN	0.2857142857142857	0.13533528323661267	0.7781512503836436
HP:0034445	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034446	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034447	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034448	7.0	2.0	0.7777777777777778	NaN	0.2222222222222222	0.13533528323661267	0.9030899869919435
HP:0034449	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034450	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034451	19.0	0.0	1.0	NaN	0.0	1.0	1.3010299956639813
HP:0034452	14.0	0.0	1.0	NaN	0.0	1.0	1.1760912590556813
HP:0034453	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034454	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034455	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034456	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034457	14.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.1760912590556813
HP:0034458	13.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.146128035678238
HP:0034459	3.0	0.0	1.0	NaN	0.0	1.0	0.6020599913279624
HP:0034460	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034461	13.0	0.0	1.0	NaN	0.0	1.0	1.146128035678238
HP:0034462	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034463	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034464	10.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0413926851582251
HP:0034465	14.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.1760912590556813
HP:0034466	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034467	11.0	0.0	1.0	NaN	0.0	1.0	1.0791812460476249
HP:0034468	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034469	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034470	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034471	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034472	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034473	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034474	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034475	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034476	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034477	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034478	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034479	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034480	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034481	10.0	1.0	0.9090909090909091	NaN	0.09090909090909091	0.3678794411714424	1.0413926851582251
HP:0034482	4.0	1.0	0.8	NaN	0.2	0.3678794411714424	0.6989700043360189
HP:0034483	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034484	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034485	14.0	0.0	1.0	NaN	0.0	1.0	1.1760912590556813
HP:0034486	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034487	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034488	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034489	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034490	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034491	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034492	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034493	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034494	14.0	0.0	1.0	NaN	0.0	1.0	1.1760912590556813
HP:0034495	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034496	6.0	2.0	0.75	NaN	0.25	0.13533528323661267	0.8450980400142568
HP:0034497	14.0	0.0	1.0	NaN	0.0	1.0	1.1760912590556813
HP:0034498	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034499	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034500	13.0	0.0	1.0	NaN	0.0	1.0	1.146128035678238
HP:0034501	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034502	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034503	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034504	8.0	1.0	0.8888888888888888	NaN	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0034505	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034506	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034507	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034508	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034509	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034510	5.0	1.0	0.8333333333333334	NaN	0.16666666666666666	0.3678794411714424	0.7781512503836436
HP:0034511	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034512	11.0	0.0	1.0	NaN	0.0	1.0	1.0791812460476249
HP:0034513	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034514	12.0	0.0	1.0	NaN	0.0	1.0	1.1139433523068367
HP:0034515	13.0	0.0	1.0	NaN	0.0	1.0	1.146128035678238
HP:0034516	3.0	0.0	1.0	NaN	0.0	1.0	0.6020599913279624
HP:0034517	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0034518	10.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0413926851582251
HP:0034519	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034520	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034521	8.0	1.0	0.8888888888888888	NaN	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0034522	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034523	4.0	3.0	0.5714285714285714	NaN	0.42857142857142855	0.04978706836786394	0.6989700043360189
HP:0034524	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034525	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034526	5.0	3.0	0.625	NaN	0.375	0.04978706836786394	0.7781512503836436
HP:0034527	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034528	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034529	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034530	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034531	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034532	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0034533	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034534	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034535	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034536	3.0	14.0	0.17647058823529413	NaN	0.8235294117647058	8.315287191035679e-07	0.6020599913279624
HP:0034537	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034538	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034539	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034540	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034541	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034542	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034543	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034544	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034545	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034546	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034547	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034548	10.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0413926851582251
HP:0034549	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034550	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034551	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034552	4.0	2.0	0.6666666666666666	NaN	0.3333333333333333	0.13533528323661267	0.6989700043360189
HP:0034553	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0034554	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034555	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034556	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034557	4.0	6.0	0.4	NaN	0.6	0.0024787521766663585	0.6989700043360189
HP:0034558	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034559	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034560	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034561	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034562	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034563	13.0	0.0	1.0	NaN	0.0	1.0	1.146128035678238
HP:0034564	13.0	0.0	1.0	NaN	0.0	1.0	1.146128035678238
HP:0034565	10.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0413926851582251
HP:0034566	16.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.2304489213782739
HP:0034567	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034568	4.0	0.0	1.0	NaN	0.0	1.0	0.6989700043360189
HP:0034569	3.0	0.0	1.0	NaN	0.0	1.0	0.6020599913279624
HP:0034570	10.0	0.0	1.0	NaN	0.0	1.0	1.0413926851582251
HP:0034571	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0034572	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034573	6.0	8.0	0.42857142857142855	NaN	0.5714285714285714	0.0003354626279025118	0.8450980400142568
HP:0034574	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034575	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034576	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034577	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034578	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034579	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034580	7.0	0.0	1.0	NaN	0.0	1.0	0.9030899869919435
HP:0034581	5.0	0.0	1.0	NaN	0.0	1.0	0.7781512503836436
HP:0034582	7.0	2.0	0.7777777777777778	NaN	0.2222222222222222	0.13533528323661267	0.9030899869919435
HP:0034583	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0034584	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0034585	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0034586	10.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0413926851582251
HP:0034587	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0034588	9.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0
HP:0034589	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0034590	5.0	2.0	0.7142857142857143	NaN	0.2857142857142857	0.13533528323661267	0.7781512503836436
